Project_ID,Project_Phase,State,Region,Terrain_Type,Tower_Type,Substation_Type,Transmission_Length_KM,Budget_Crore,Material_Type,Lead_Time_Days,Tax_Percentage,Transportation_Cost,Historical_Consumption,Month,Year,Quantity_Required
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,29,12.05,10290.53,245.85,10,2023,429
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,27,20.94,11578.87,659.69,10,2023,1107
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,59,16.81,9840.53,1694.81,10,2023,2521
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,41,20.64,10456.91,10.09,10,2023,13
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,30,18.58,10965.13,458.77,11,2023,606
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,39,21.3,7721.01,323.88,11,2023,465
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,21,20.82,11447.49,788.95,11,2023,1089
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,53,13.61,10823.06,1699.28,11,2023,2479
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,43,14.59,8101.29,8.34,11,2023,15
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,54,14.6,10021.73,406.4,12,2023,613
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,49,13.28,8494.24,242.21,12,2023,527
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,42,18.33,11319.91,672.8,12,2023,1275
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,18,13.74,10617.84,1768.38,12,2023,2232
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,31,17.82,8766.67,10.48,12,2023,14
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,32,20.72,11500.52,475.02,1,2024,1025
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,26,12.25,7356.37,278.83,1,2024,785
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,29,20.19,8359.93,640.33,1,2024,2071
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,18,16.26,9226.24,1298.17,1,2024,3490
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,43,18.94,8221.67,8.33,1,2024,29
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,41,20.68,11455.86,325.01,2,2024,1208
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,43,21.44,9088.33,316.62,2,2024,792
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,17,15.12,8657.16,871.82,2,2024,1972
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,48,14.13,7395.62,1591.0,2,2024,4585
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,30,17.43,7953.67,8.81,2,2024,26
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,43,19.77,10618.14,455.17,3,2024,1195
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,58,12.33,11271.21,314.0,3,2024,983
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,29,16.82,7770.99,680.06,3,2024,2108
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,52,14.26,7960.56,1590.91,3,2024,4908
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,16,19.98,8611.94,9.82,3,2024,25
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,45,19.22,10121.82,441.13,4,2024,1013
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,52,21.08,10414.99,329.9,4,2024,875
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,36,14.1,8767.25,888.26,4,2024,2227
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,47,17.18,7642.75,1410.38,4,2024,4141
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,53,14.01,10279.55,11.29,4,2024,29
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,56,13.67,7715.5,421.83,5,2024,1269
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,22,21.47,9983.83,334.01,5,2024,770
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,21,18.61,9668.87,831.19,5,2024,2000
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,55,13.64,9170.57,1634.9,5,2024,4675
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,26,14.47,7954.98,11.49,5,2024,24
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,46,16.98,9679.16,435.07,6,2024,1037
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,36,15.32,9623.04,299.19,6,2024,760
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,43,16.18,8146.79,908.94,6,2024,2025
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,44,21.61,9071.69,1707.75,6,2024,4238
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,34,17.05,9626.62,10.06,6,2024,26
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,55,16.39,10419.22,397.87,7,2024,963
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,26,15.84,9289.08,340.32,7,2024,677
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,47,13.32,10378.13,930.89,7,2024,1977
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,28,17.13,9059.16,1241.48,7,2024,3400
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,55,14.47,11052.99,9.78,7,2024,23
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,16,12.95,10100.65,369.94,8,2024,864
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,42,14.58,10120.74,279.02,8,2024,701
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,59,14.37,8282.24,922.79,8,2024,2085
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,28,15.31,9214.88,1601.63,8,2024,3355
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,22,18.17,10338.72,8.67,8,2024,20
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,34,15.79,9897.72,377.08,9,2024,980
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,58,16.46,11024.53,306.98,9,2024,761
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,34,14.7,7508.67,809.97,9,2024,1812
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,19,13.03,9806.83,1612.92,9,2024,3036
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,34,21.87,11464.06,8.02,9,2024,22
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,53,16.55,9505.94,398.22,10,2024,1023
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,58,17.32,7807.73,255.93,10,2024,737
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,35,12.94,10189.85,782.0,10,2024,1906
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,19,21.63,8372.12,1596.98,10,2024,3241
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,44,16.97,9951.34,11.48,10,2024,24
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,54,19.69,7752.71,447.28,11,2024,1054
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,45,18.59,8975.67,318.15,11,2024,784
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,40,15.49,7953.86,833.59,11,2024,2054
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,39,20.71,10668.07,1540.21,11,2024,3615
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,55,13.09,10093.63,11.06,11,2024,26
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,48,19.62,10735.28,389.69,12,2024,1115
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,25,15.76,8553.16,317.89,12,2024,771
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,21,17.63,8917.11,815.52,12,2024,1774
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,47,14.38,8885.88,1336.36,12,2024,4046
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,28,18.19,9278.98,9.52,12,2024,23
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,40,21.51,10950.26,466.28,1,2025,1096
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,29,17.34,9908.03,331.79,1,2025,735
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,20,19.47,10376.68,806.79,1,2025,1974
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,30,18.47,11171.82,1346.09,1,2025,4170
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,25,15.8,8118.8,9.92,1,2025,24
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,18,14.57,8500.91,369.17,2,2025,695
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,42,17.39,8616.06,313.24,2,2025,562
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,18,20.23,9535.93,679.43,2,2025,1487
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,58,13.81,9547.61,1625.43,2,2025,3178
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,56,21.18,9109.24,8.35,2,2025,19
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,15,15.74,9553.43,337.97,3,2025,799
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,40,14.12,9921.43,289.32,3,2025,606
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,56,21.0,8799.5,715.8,3,2025,1628
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,33,20.51,10184.73,1685.72,3,2025,3011
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,33,18.24,9227.9,10.35,3,2025,19
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,48,16.73,9592.02,348.55,4,2025,1124
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,51,18.42,9904.5,305.6,4,2025,861
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,39,21.88,7854.33,862.45,4,2025,2095
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,17,16.43,9201.87,1634.71,4,2025,3905
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,52,17.78,8454.24,8.32,4,2025,31
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,54,18.45,9855.09,384.19,5,2025,659
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,53,12.69,9521.02,248.11,5,2025,498
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,19,12.7,10048.57,726.77,5,2025,1329
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,58,15.24,8710.56,1601.69,5,2025,2826
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,37,15.78,8840.99,11.98,5,2025,14
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,36,17.62,11431.42,348.05,6,2025,990
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,45,19.55,8002.6,289.14,6,2025,845
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,26,15.48,10156.36,894.54,6,2025,1928
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,30,15.83,7781.98,1784.5,6,2025,3595
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,44,17.21,9976.34,8.36,6,2025,27
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,53,20.65,9910.57,401.09,7,2025,1026
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,59,15.6,7641.77,352.43,7,2025,783
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,23,17.1,10854.95,729.51,7,2025,1876
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,29,21.92,10968.81,1325.11,7,2025,3440
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,56,17.4,9995.35,10.7,7,2025,28
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,17,19.9,8587.18,332.95,8,2025,869
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,35,12.23,7929.91,266.83,8,2025,700
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,24,20.22,7837.28,915.84,8,2025,1821
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,50,18.06,7866.35,1738.96,8,2025,3613
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,49,15.99,7897.61,9.47,8,2025,25
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,22,16.78,9464.6,357.21,9,2025,539
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,45,17.06,9174.51,252.68,9,2025,419
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,20,12.0,7337.05,832.82,9,2025,986
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,19,19.81,9262.89,1234.9,9,2025,1816
P2,Planning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,25,19.54,9958.53,9.19,9,2025,12
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,35,13.21,8581.07,336.17,10,2025,635
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,30,18.92,9952.23,315.98,10,2025,455
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,43,18.24,9555.79,776.35,10,2025,1281
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,51,20.87,9219.26,1316.77,10,2025,2427
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,28,13.77,8946.12,11.86,10,2025,14
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,16,13.34,9083.34,446.45,11,2025,966
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,53,18.19,8669.17,340.12,11,2025,811
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,59,21.76,10751.5,947.06,11,2025,2025
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,25,16.54,10938.02,1258.85,11,2025,3467
P2,Execution,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,40,13.27,11026.46,8.97,11,2025,26
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Conductor,43,15.94,9261.35,445.6,12,2025,748
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Insulator,27,13.33,7704.96,319.04,12,2025,505
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Steel,54,16.61,10035.65,850.99,12,2025,1494
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Cement,36,18.37,9934.29,1239.99,12,2025,2496
P2,Commissioning,Rajasthan,North,Coastal,220kV,AIS,121,1377,Transformer,46,21.88,9190.9,8.19,12,2025,18
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,37,19.16,12988.47,331.4,1,2023,2783
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,50,15.5,18236.66,319.36,1,2023,2443
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,42,15.55,15528.62,815.88,1,2023,5685
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,42,20.99,18295.16,1336.71,1,2023,11022
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,23,15.82,13986.48,8.49,1,2023,72
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,55,21.6,16022.57,463.33,2,2023,3318
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,24,19.99,14637.38,357.6,2,2023,2281
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,45,17.21,17055.25,690.12,2,2023,6762
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,24,15.38,19382.78,1334.77,2,2023,10080
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,39,13.64,14495.22,11.71,2,2023,68
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,58,13.97,19075.33,423.33,3,2023,3449
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,53,20.47,19314.38,270.27,3,2023,2361
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,27,14.21,19758.63,879.42,3,2023,5442
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,46,13.77,16521.35,1790.8,3,2023,11962
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,36,17.4,17887.77,8.43,3,2023,73
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,45,16.88,13575.55,374.78,4,2023,3144
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,36,17.42,16859.9,301.0,4,2023,2304
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,43,12.94,16761.48,920.68,4,2023,5611
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,51,13.6,15897.83,1205.6,4,2023,12411
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,15,14.78,13898.84,11.52,4,2023,64
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,48,14.04,16596.48,437.29,5,2023,2852
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,55,15.75,16474.06,302.9,5,2023,2391
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,56,19.61,12713.78,878.63,5,2023,5810
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,45,15.06,18998.58,1797.8,5,2023,10619
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,18,15.85,17255.94,11.12,5,2023,65
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,52,16.13,17646.27,320.51,6,2023,2883
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,52,13.67,13804.46,286.52,6,2023,2310
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,43,18.42,12934.46,825.59,6,2023,5590
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,18,12.53,16084.88,1559.62,6,2023,9379
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,33,16.98,13025.63,8.23,6,2023,68
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,59,19.46,19785.31,353.57,7,2023,2878
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,59,13.47,14901.6,292.08,7,2023,2290
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,32,15.71,12917.19,896.44,7,2023,5334
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,59,13.73,17212.52,1497.7,7,2023,11225
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,41,18.86,19853.71,10.99,7,2023,67
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,24,15.35,12645.69,323.87,8,2023,2219
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,59,18.98,19394.24,333.91,8,2023,2007
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,51,16.81,15700.8,939.95,8,2023,4995
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,50,13.33,13052.09,1636.76,8,2023,8545
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,50,19.66,13637.04,10.44,8,2023,65
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,45,21.23,15976.29,322.14,9,2023,2683
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,24,14.72,18122.71,293.97,9,2023,1700
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,27,14.68,13618.17,912.99,9,2023,4791
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,57,13.39,16427.18,1446.66,9,2023,9859
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,21,12.86,14218.78,10.93,9,2023,54
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,21,15.93,18634.18,446.03,10,2023,2368
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,28,19.31,19780.29,270.78,10,2023,1718
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,38,15.38,14755.98,943.05,10,2023,5209
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,26,15.5,13302.3,1290.75,10,2023,8688
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,21,18.84,16521.94,11.92,10,2023,56
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,48,16.04,16502.82,446.67,11,2023,3043
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,20,20.47,15651.87,256.92,11,2023,1912
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,36,20.5,17447.6,787.93,11,2023,5687
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,36,14.91,18328.67,1267.16,11,2023,9290
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,24,21.78,18381.1,9.99,11,2023,64
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,40,15.3,18102.93,403.1,12,2023,2745
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,54,20.78,19020.48,344.47,12,2023,2187
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,42,19.72,12652.94,660.87,12,2023,5198
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,17,21.09,16474.1,1498.69,12,2023,9623
P3,Planning,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,39,15.97,13147.76,9.76,12,2023,67
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,25,14.04,16359.27,365.94,1,2024,4554
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,35,15.12,17250.78,263.5,1,2024,3743
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,54,17.2,15793.59,818.5,1,2024,10291
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,59,21.06,14518.48,1790.11,1,2024,18230
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,47,17.98,12699.38,9.45,1,2024,127
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,51,16.4,17046.28,333.35,2,2024,5310
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,46,13.18,17975.79,278.36,2,2024,3794
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,35,19.25,14862.89,959.07,2,2024,9816
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,45,18.56,13419.8,1612.12,2,2024,18428
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,19,21.73,14966.2,9.19,2,2024,115
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,52,17.41,17755.51,370.3,3,2024,5594
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,58,15.14,14349.79,338.31,3,2024,4006
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,26,15.35,13748.0,867.84,3,2024,9148
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,55,19.4,13878.72,1568.27,3,2024,19508
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,37,18.21,15082.24,11.37,3,2024,125
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,49,12.31,17972.53,337.01,4,2024,5116
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,49,18.86,12970.22,260.99,4,2024,3765
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,22,12.73,13025.77,748.92,4,2024,9374
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,39,14.16,15142.02,1241.1,4,2024,17976
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,28,21.04,14188.74,11.23,4,2024,125
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Conductor,27,20.99,17311.24,459.88,5,2024,4160
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Insulator,28,20.65,16533.46,285.65,5,2024,3157
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Steel,44,20.02,16028.65,645.76,5,2024,9505
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Cement,52,14.8,18861.81,1375.33,5,2024,18725
P3,Execution,Maharashtra,West,Plain,765kV,GIS,249,1828,Transformer,17,19.54,18462.65,8.07,5,2024,112
